"","Units","scenario","region","fuel","year","value","rundate"
"206","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2030,15.8174,2024-03-11 09:44:58
"207","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2035,15.0376,2024-03-11 09:44:58
"208","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2040,14.6009,2024-03-11 09:44:58
"209","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2045,14.6624,2024-03-11 09:44:58
"210","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2050,14.6501,2024-03-11 09:44:58
"211","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2055,15.0631,2024-03-11 09:44:58
"212","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2060,14.8332,2024-03-11 09:44:58
"213","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2065,15.0753,2024-03-11 09:44:58
"214","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2070,14.9103,2024-03-11 09:44:58
"215","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2075,14.6848,2024-03-11 09:44:58
"216","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2080,14.3531,2024-03-11 09:44:58
"217","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2085,13.7777,2024-03-11 09:44:58
"218","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2090,13.0403,2024-03-11 09:44:58
"219","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2095,12.2768,2024-03-11 09:44:58
"220","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2100,12.1017,2024-03-11 09:44:58
"221","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",1975,4.15213,2024-03-11 09:44:58
"222","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",1990,11.9591,2024-03-11 09:44:58
"223","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2005,12.3177,2024-03-11 09:44:58
"224","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2010,18.5928,2024-03-11 09:44:58
"225","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2015,18.223,2024-03-11 09:44:58
"226","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2020,16.9072,2024-03-11 09:44:58
"227","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2025,19.2062,2024-03-11 09:44:58
"228","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2030,17.7274,2024-03-11 09:44:58
"229","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2035,16.9076,2024-03-11 09:44:58
"230","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2040,16.4309,2024-03-11 09:44:58
"231","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2045,16.4524,2024-03-11 09:44:58
"232","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2050,16.4001,2024-03-11 09:44:58
"233","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2055,16.7731,2024-03-11 09:44:58
"234","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2060,16.5032,2024-03-11 09:44:58
"235","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2065,16.7053,2024-03-11 09:44:58
"236","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2070,16.5003,2024-03-11 09:44:58
"237","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2075,16.2348,2024-03-11 09:44:58
"238","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2080,15.8631,2024-03-11 09:44:58
"239","1975$/GJ","PolicyReference","Africa_Southern","elect_td_trn",2085,15.2477,2024-03-11 09:44:58
