"","Units","scenario","region","fuel","year","value","rundate"
"185","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2035,14.9833,2024-02-25 19:37:56
"186","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2040,14.6571,2024-02-25 19:37:56
"187","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2045,14.4085,2024-02-25 19:37:56
"188","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2050,14.1536,2024-02-25 19:37:56
"189","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2055,13.9443,2024-02-25 19:37:56
"190","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2060,13.6835,2024-02-25 19:37:56
"191","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2065,13.3793,2024-02-25 19:37:56
"192","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2070,13.0346,2024-02-25 19:37:56
"193","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2075,12.6617,2024-02-25 19:37:56
"194","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2080,12.3052,2024-02-25 19:37:56
"195","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2085,11.9476,2024-02-25 19:37:56
"196","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2090,11.5499,2024-02-25 19:37:56
"197","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2095,11.0762,2024-02-25 19:37:56
"198","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2100,10.9695,2024-02-25 19:37:56
"199","1975$/GJ","Reference","Africa_Southern","elect_td_ind",1975,1.87213,2024-02-25 19:37:56
"200","1975$/GJ","Reference","Africa_Southern","elect_td_ind",1990,9.76407,2024-02-25 19:37:56
"201","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2005,10.2077,2024-02-25 19:37:56
"202","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2010,16.5228,2024-02-25 19:37:56
"203","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2015,16.193,2024-02-25 19:37:56
"204","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2020,15.0229,2024-02-25 19:37:56
"205","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2025,14.7481,2024-02-25 19:37:56
"206","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2030,14.4848,2024-02-25 19:37:56
"207","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2035,14.1567,2024-02-25 19:37:56
"208","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2040,13.8572,2024-02-25 19:37:56
"209","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2045,13.5469,2024-02-25 19:37:56
"210","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2050,13.1576,2024-02-25 19:37:56
"211","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2055,12.7789,2024-02-25 19:37:56
"212","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2060,12.3351,2024-02-25 19:37:56
"213","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2065,11.8705,2024-02-25 19:37:56
"214","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2070,11.4025,2024-02-25 19:37:56
"215","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2075,10.9635,2024-02-25 19:37:56
"216","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2080,10.578,2024-02-25 19:37:56
"217","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2085,10.2104,2024-02-25 19:37:56
"218","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2090,9.81542,2024-02-25 19:37:56
"219","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2095,9.35108,2024-02-25 19:37:56
"220","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2100,9.26608,2024-02-25 19:37:56
"221","1975$/GJ","Reference","Africa_Southern","elect_td_trn",1975,4.15213,2024-02-25 19:37:56
"222","1975$/GJ","Reference","Africa_Southern","elect_td_trn",1990,11.9591,2024-02-25 19:37:56
"223","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2005,12.3177,2024-02-25 19:37:56
"224","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2010,18.5928,2024-02-25 19:37:56
"225","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2015,18.223,2024-02-25 19:37:56
"226","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2020,17.0129,2024-02-25 19:37:56
"227","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2025,16.6981,2024-02-25 19:37:56
"228","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2030,16.3948,2024-02-25 19:37:56
"229","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2035,16.0267,2024-02-25 19:37:56
"230","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2040,15.6872,2024-02-25 19:37:56
"231","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2045,15.3369,2024-02-25 19:37:56
"232","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2050,14.9076,2024-02-25 19:37:56
"233","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2055,14.4889,2024-02-25 19:37:56
"234","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2060,14.0051,2024-02-25 19:37:56
"235","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2065,13.5005,2024-02-25 19:37:56
"236","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2070,12.9925,2024-02-25 19:37:56
"237","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2075,12.5135,2024-02-25 19:37:56
"238","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2080,12.088,2024-02-25 19:37:56
"239","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2085,11.6804,2024-02-25 19:37:56
"240","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2090,11.2454,2024-02-25 19:37:56
"241","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2095,10.7411,2024-02-25 19:37:56
